nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,mean_number_parcel_handover,execution_time,CT_reduction_perc,UT_increase_perc
20,5,4,2,LOCALSEARCH-LB,7663.608,1.7793,1.5,6008.142,0.784,0,2.404502369,-9.238820215325084,6.229203645110258
20,5,4,2,LOCALSEARCH-HC,7663.608,1.7793,1.5,6008.142,0.784,0,0.626126049,-9.238820215325084,6.229203645110258
20,5,4,2,LOCALSEARCH-BFSOPT,7663.608,1.8429,1.5,6707.5991,0.8753,0,1.681332698,-9.238820215325084,18.596216727843373
20,5,4,3,GREEDY,7704.5834,1.4154,1,4846.7598,0.6291,0,0.400130992,0.0,0.0
20,5,4,3,LOCALSEARCH-LB,6018.1989,1.4154,1,4846.7598,0.8054,0,0.474250899,-21.888068600827918,0.0
20,5,4,3,LOCALSEARCH-HC,6018.1989,1.4154,1,4846.7598,0.8054,0,0.468717408,-21.888068600827918,0.0
20,5,4,3,LOCALSEARCH-BFSOPT,6018.1989,1.4154,1,4846.7598,0.8054,0,0.47810125,-21.888068600827918,0.0
20,5,4,4,GREEDY,8050.4794,1.5132,1.25,5091.7895,0.6325,0,0.450921613,0.0,0.0
20,5,4,4,LOCALSEARCH-LB,6400.823,1.6002,1.25,6053.918,0.9458,0.4,2.185566128,-20.49140576646901,18.895684906062982
20,5,4,4,LOCALSEARCH-HC,6400.823,1.6002,1.25,6053.918,0.9458,0.4,0.787122529,-20.49140576646901,18.895684906062982
20,5,4,4,LOCALSEARCH-BFSOPT,6400.823,1.6051,1.25,6116.8912,0.9556,0.6,2.848415145,-20.49140576646901,20.13244459536279
20,5,4,5,GREEDY,6247.4548,1.1031,0.75,3853.114,0.6167,0,0.402312972,0.0,0.0
20,5,4,5,LOCALSEARCH-LB,4868.1839,1.2131,0.75,4481.5549,0.9206,0.2,1.029054666,-22.077324993211644,16.309948265221326
20,5,4,5,LOCALSEARCH-HC,4868.1839,1.2131,0.75,4481.5549,0.9206,0.2,0.584417178,-22.077324993211644,16.309948265221326
20,5,4,5,LOCALSEARCH-BFSOPT,4868.1839,1.2131,0.75,4481.5549,0.9206,0.2,0.907943662,-22.077324993211644,16.309948265221326
20,5,4,6,GREEDY,6043.608,2.1346,2,5124.3492,0.8479,0,0.409362292,0.0,0.0
20,5,4,6,LOCALSEARCH-LB,6043.608,2.1346,2,5124.3492,0.8479,0,0.511804973,0.0,0.0
20,5,4,6,LOCALSEARCH-HC,6043.608,2.1346,2,5124.3492,0.8479,0,0.509241114,0.0,0.0
20,5,4,6,LOCALSEARCH-BFSOPT,6043.608,2.1346,2,5124.3492,0.8479,0,0.516788034,0.0,0.0
20,5,4,7,GREEDY,6918.098,1.3953,1.25,4722.3227,0.6826,0,0.409956777,0.0,0.0
20,5,4,7,LOCALSEARCH-LB,5645.5981,1.4147,1.25,4810.9077,0.8522,0.2,0.84621603,-18.39378251074211,1.8758777327945004
20,5,4,7,LOCALSEARCH-HC,5645.5981,1.4147,1.25,4810.9077,0.8522,0.2,0.539867515,-18.39378251074211,1.8758777327945004
20,5,4,7,LOCALSEARCH-BFSOPT,5645.5981,1.4147,1.25,4810.9077,0.8522,0.2,0.674230091,-18.39378251074211,1.8758777327945004
20,5,4,8,GREEDY,7230.9527,1.5174,1.5,4660.2904,0.6445,0,0.407707671,0.0,0.0
20,5,4,8,LOCALSEARCH-LB,5592.5776,1.6111,1.25,4840.2794,0.8655,0.2,0.932116253,-22.65780413692929,3.8621842106663675
20,5,4,8,LOCALSEARCH-HC,5592.5776,1.6111,1.25,4840.2794,0.8655,0.2,0.49929173,-22.65780413692929,3.8621842106663675
20,5,4,8,LOCALSEARCH-BFSOPT,5592.5776,1.6111,1.25,4840.2794,0.8655,0.2,0.604482938,-22.65780413692929,3.8621842106663675
20,5,4,9,GREEDY,6119.5971,0.9127,0.75,3767.5593,0.6157,0,0.408076326,0.0,0.0
20,5,4,9,LOCALSEARCH-LB,4797.0728,0.9832,0.75,4531.4727,0.9446,0,0.59969385,-21.61129692672088,20.276081653180626
20,5,4,9,LOCALSEARCH-HC,4797.0728,0.9832,0.75,4531.4727,0.9446,0,0.520173331,-21.61129692672088,20.276081653180626
20,5,4,9,LOCALSEARCH-BFSOPT,4797.0728,0.9832,0.75,4531.4727,0.9446,0,0.605223081,-21.61129692672088,20.276081653180626
20,5,4,10,GREEDY,7697.5399,1.643,1.5,4217.6211,0.5479,0,0.408436531,0.0,0.0
20,5,4,10,LOCALSEARCH-LB,5603.9288,1.7936,2,4580.6409,0.8174,0.2,1.838077398,-27.19844427178611,8.607216992536385
20,5,4,10,LOCALSEARCH-HC,7015.5687,1.7188,1.5,5039.0411,0.7183,0,0.528018124,-8.859599415652266,19.475907876124765
20,5,4,10,LOCALSEARCH-BFSOPT,5603.9288,1.7936,2,4580.6409,0.8174,0.2,0.856422861,-27.19844427178611,8.607216992536385
20,5,4,11,GREEDY,6843.9161,2.1703,2.25,4552.8909,0.6652,0,0.41387342,0.0,0.0
20,5,4,11,LOCALSEARCH-LB,4990.6829,2.1956,2.5,4862.0744,0.9742,0.4,2.445075557,-27.078549370294013,6.79092705691674
20,5,4,11,LOCALSEARCH-HC,4990.6829,2.1956,2.5,4862.0744,0.9742,0.4,0.690493861,-27.078549370294013,6.79092705691674
20,5,4,11,LOCALSEARCH-BFSOPT,4990.6829,2.1956,2.5,4872.0744,0.9762,0.4,1.931202917,-27.078549370294013,7.010567725222673
20,5,4,12,GREEDY,6558.5013,1.3663,1.25,4687.8582,0.7148,0,0.411731491,0.0,0.0
20,5,4,12,LOCALSEARCH-LB,6164.0651,1.4215,1.5,4872.9664,0.7905,0.2,1.320983774,-6.014120939489637,3.9486731915227424
20,5,4,12,LOCALSEARCH-HC,6164.0651,1.4215,1.5,4872.9664,0.7905,0.2,0.547028102,-6.014120939489637,3.9486731915227424
20,5,4,12,LOCALSEARCH-BFSOPT,6164.0651,1.4215,1.5,4872.9664,0.7905,0.2,0.758070058,-6.014120939489637,3.9486731915227424
20,5,4,13,GREEDY,8505.1124,1.7738,1.75,5407.8715,0.6358,0,0.414662439,0.0,0.0
20,5,4,13,LOCALSEARCH-LB,7081.2717,1.8004,1.5,5690.8436,0.8036,0.2,1.240155737,-16.74099803783898,5.232596595536709
20,5,4,13,LOCALSEARCH-HC,7081.2717,1.8004,1.5,5690.8436,0.8036,0.2,0.655794156,-16.74099803783898,5.232596595536709
20,5,4,13,LOCALSEARCH-BFSOPT,7081.2717,1.8004,1.5,5690.8436,0.8036,0.2,0.973715997,-16.74099803783898,5.232596595536709
20,5,4,14,GREEDY,7014.8446,1.7789,1.25,4246.5008,0.6054,0,0.413942026,0.0,0.0
20,5,4,14,LOCALSEARCH-LB,6429.1952,1.8279,1.25,4797.5191,0.7462,0.2,1.256793421,-8.348715237398135,12.975819997490655
20,5,4,14,LOCALSEARCH-HC,6489.1952,1.9434,1.5,4504.9878,0.6942,0.2,0.515865401,-7.493386239803519,6.08705878496479
20,5,4,14,LOCALSEARCH-BFSOPT,6489.1952,1.9434,1.5,4504.9878,0.6942,0.2,0.644192418,-7.493386239803519,6.08705878496479
20,5,4,15,GREEDY,6183.1273,1.6887,1.25,4356.9594,0.7047,0,0.415657778,0.0,0.0
20,5,4,15,LOCALSEARCH-LB,5654.6477,1.7404,1.5,4932.2235,0.8722,0,1.179759666,-8.547124688828575,13.203338548438168
20,5,4,15,LOCALSEARCH-HC,5654.6477,1.7404,1.5,4932.2235,0.8722,0,0.591662712,-8.547124688828575,13.203338548438168
20,5,4,15,LOCALSEARCH-BFSOPT,5654.6477,1.7404,1.5,4932.2235,0.8722,0,0.945854988,-8.547124688828575,13.203338548438168
20,5,4,16,GREEDY,8282.6181,1.4851,1,5294.7409,0.6393,0,0.421444495,0.0,0.0
20,5,4,16,LOCALSEARCH-LB,7209.0159,1.5262,1,5739.6839,0.7962,0,0.675579887,-12.962111581602434,8.40348958340908
20,5,4,16,LOCALSEARCH-HC,7209.0159,1.5262,1,5739.6839,0.7962,0,0.533483833,-12.962111581602434,8.40348958340908
20,5,4,16,LOCALSEARCH-BFSOPT,7209.0159,1.5262,1,5739.6839,0.7962,0,0.607277002,-12.962111581602434,8.40348958340908
20,5,4,17,GREEDY,7887.1439,1.4224,1,4565.2734,0.5788,0,0.415528198,0.0,0.0
20,5,4,17,LOCALSEARCH-LB,6263.7689,1.4744,1.25,5143.3856,0.8211,0,0.802866637,-20.58254572989343,12.663254735192849
20,5,4,17,LOCALSEARCH-HC,6285.7523,1.4576,1.25,4961.3909,0.7893,0,0.549058179,-20.303821260317058,8.676753072444694
20,5,4,17,LOCALSEARCH-BFSOPT,6263.7689,1.4744,1.25,5143.3856,0.8211,0,0.756315973,-20.58254572989343,12.663254735192849
20,5,4,18,GREEDY,6055.5111,1.6482,1.25,4554.656,0.7522,0,0.418236229,0.0,0.0
20,5,4,18,LOCALSEARCH-LB,5705.0063,1.6634,1.5,4734.9722,0.83,0,0.846573817,-5.788195153337258,3.958942234056759
20,5,4,18,LOCALSEARCH-HC,5705.0063,1.6634,1.5,4734.9722,0.83,0,0.620609144,-5.788195153337258,3.958942234056759
20,5,4,18,LOCALSEARCH-BFSOPT,5705.0063,1.6634,1.5,4734.9722,0.83,0,0.722802765,-5.788195153337258,3.958942234056759
20,5,4,19,GREEDY,5560.7358,0.6762,0.25,3219.7424,0.579,0,0.412917358,0.0,0.0
20,5,4,19,LOCALSEARCH-LB,5117.8082,0.7228,0.25,3724.2903,0.7277,0,0.45339777,-7.965269632123143,15.670443076439904
20,5,4,19,LOCALSEARCH-HC,5117.8082,0.7228,0.25,3724.2903,0.7277,0,0.44891054,-7.965269632123143,15.670443076439904
20,5,4,19,LOCALSEARCH-BFSOPT,5117.8082,0.7228,0.25,3724.2903,0.7277,0,0.459625851,-7.965269632123143,15.670443076439904
20,5,4,20,GREEDY,7431.6686,1.6157,1.25,4578.0471,0.616,0,0.417434108,0.0,0.0
20,5,4,20,LOCALSEARCH-LB,5658.5213,1.7942,1.5,5157.5159,0.9115,0.2,2.283855336,-23.85934297447009,12.657554353252516
20,5,4,20,LOCALSEARCH-HC,5658.5213,1.7942,1.5,5157.5159,0.9115,0.2,0.645170967,-23.85934297447009,12.657554353252516
20,5,4,20,LOCALSEARCH-BFSOPT,5658.5213,1.7942,1.5,5157.5159,0.9115,0.2,2.228523891,-23.85934297447009,12.657554353252516
20,5,4,21,GREEDY,7165.0731,2.0713,2,5558.9439,0.7758,0,0.422741952,0.0,0.0
20,5,4,21,LOCALSEARCH-LB,6134.3082,2.0874,2.25,5748.6282,0.9371,0,1.725121013,-14.385964882898392,3.412236270274285
20,5,4,21,LOCALSEARCH-HC,6134.3082,2.0874,2.25,5748.6282,0.9371,0,0.625500188,-14.385964882898392,3.412236270274285
20,5,4,21,LOCALSEARCH-BFSOPT,6134.3082,2.0874,2.25,5748.6282,0.9371,0,1.194114829,-14.385964882898392,3.412236270274285
20,5,4,22,GREEDY,6267.2639,1.7066,1.25,4449.5976,0.71,0,0.416122952,0.0,0.0
20,5,4,22,LOCALSEARCH-LB,5793.636,1.7345,1.25,4751.9609,0.8202,0,0.517571776,-7.557171798685539,6.795295376822389
20,5,4,22,LOCALSEARCH-HC,5793.636,1.7345,1.25,4751.9609,0.8202,0,0.519082885,-7.557171798685539,6.795295376822389
20,5,4,22,LOCALSEARCH-BFSOPT,5793.636,1.7345,1.25,4751.9609,0.8202,0,0.523058584,-7.557171798685539,6.795295376822389
20,5,4,23,GREEDY,7691.6948,0.7655,0.5,3426.4931,0.4455,0,0.444284728,0.0,0.0
20,5,4,23,LOCALSEARCH-LB,6600.5594,0.9741,0.5,5252.0222,0.7957,0.4,1.890209743,-14.185890475009488,53.27689409326405
20,5,4,23,LOCALSEARCH-HC,6620.5594,0.8172,0.5,3986.6368,0.6022,0,0.47399352,-13.925869757598807,16.34743405728732
20,5,4,23,LOCALSEARCH-BFSOPT,6605.6934,0.8846,0.5,4724.0203,0.7151,0.2,1.395273723,-14.119143156850166,37.867497821606584
20,5,4,24,GREEDY,6816.5728,1.1884,0.75,3920.5192,0.5751,0,0.414348924,0.0,0.0
20,5,4,24,LOCALSEARCH-LB,6405.868,1.1884,0.75,3920.5192,0.612,0,0.481430651,-6.025092257505113,0.0
20,5,4,24,LOCALSEARCH-HC,6405.868,1.1884,0.75,3920.5192,0.612,0,0.480122701,-6.025092257505113,0.0
20,5,4,24,LOCALSEARCH-BFSOPT,6405.868,1.1884,0.75,3920.5192,0.612,0,0.48730178,-6.025092257505113,0.0
20,5,4,25,GREEDY,9713.2399,1.3754,1,5646.9863,0.5814,0,0.418534976,0.0,0.0
20,5,4,25,LOCALSEARCH-LB,7322.4497,1.4923,1,6923.1628,0.9455,0.2,1.839576646,-24.61372543676184,22.599249089731288
20,5,4,25,LOCALSEARCH-HC,7322.4497,1.4923,1,6923.1628,0.9455,0.2,0.599484356,-24.61372543676184,22.599249089731288
20,5,4,25,LOCALSEARCH-BFSOPT,7322.4497,1.4923,1,6923.1628,0.9455,0.2,2.310014512,-24.61372543676184,22.599249089731288
20,5,4,26,GREEDY,8425.0923,1.2193,0.75,4889.8512,0.5804,0,0.41509716,0.0,0.0
20,5,4,26,LOCALSEARCH-LB,6477.5366,1.2825,1,5589.5733,0.8629,0,1.095729866,-23.116134881988174,14.309680834459746
20,5,4,26,LOCALSEARCH-HC,6477.5366,1.2825,1,5589.5733,0.8629,0,0.57487425,-23.116134881988174,14.309680834459746
20,5,4,26,LOCALSEARCH-BFSOPT,6477.5366,1.2825,1,5589.5733,0.8629,0,3.211968047,-23.116134881988174,14.309680834459746
20,5,4,27,GREEDY,6838.0943,1.4832,1,4247.7677,0.6212,0,0.413203821,0.0,0.0
20,5,4,27,LOCALSEARCH-LB,5608.7819,1.5227,1.25,4700.7871,0.8381,0.2,1.554527546,-17.977412215564208,10.664881697744422
20,5,4,27,LOCALSEARCH-HC,5628.7819,1.4963,1.25,4404.2301,0.7824,0,0.471521339,-17.68493306680488,3.6834029318505204
20,5,4,27,LOCALSEARCH-BFSOPT,5606.3455,1.5867,1.5,5335.68,0.9517,0.2,1.283161752,-18.013042025466063,25.61138877721585
20,5,4,28,GREEDY,8777.0769,2.2466,2,4999.2124,0.5696,0,0.410293371,0.0,0.0
20,5,4,28,LOCALSEARCH-LB,6623.1127,2.5017,2.25,6145.0857,0.9278,0,2.669850563,-24.54079216282132,22.92107652797467
20,5,4,28,LOCALSEARCH-HC,6623.1127,2.5017,2.25,6145.0857,0.9278,0,0.824581262,-24.54079216282132,22.92107652797467
20,5,4,28,LOCALSEARCH-BFSOPT,6623.1127,2.5017,2.25,6145.0857,0.9278,0,3.458278109,-24.54079216282132,22.92107652797467
20,5,4,29,GREEDY,7236.3917,2.1305,2,4299.359,0.5941,0,0.410313647,0.0,0.0
20,5,4,29,LOCALSEARCH-LB,4836.7428,2.1306,1.75,4315.0453,0.8921,0.4,2.603818089,-33.16084865886959,0.36485206283074734
20,5,4,29,LOCALSEARCH-HC,5075.3581,2.1502,2,4532.4209,0.893,0.4,0.889911424,-29.863413833720468,5.4208522712339136
20,5,4,29,LOCALSEARCH-BFSOPT,4836.7428,2.1862,1.75,4485.5942,0.9274,0.8,4.171865795,-33.16084865886959,4.331696887838377
20,5,4,30,GREEDY,6996.5556,1.348,1,3749.1933,0.5359,0,0.40585896,0.0,0.0
20,5,4,30,LOCALSEARCH-LB,5003.6394,1.3662,1,3955.4849,0.7905,0.2,1.046892932,-28.48424730591721,5.502292986600612
20,5,4,30,LOCALSEARCH-HC,5168.019,1.3646,0.75,3914.5348,0.7575,0,0.56625249,-26.134811249123775,4.4100553577752315
20,5,4,30,LOCALSEARCH-BFSOPT,5003.6394,1.3662,1,3955.4849,0.7905,0.2,1.808776885,-28.48424730591721,5.502292986600612
20,5,4,31,GREEDY,9794.1273,2.3185,1.75,6180.8952,0.6311,0,0.414768571,0.0,0.0
20,5,4,31,LOCALSEARCH-LB,6510.9831,2.327,2,6231.7509,0.9571,0.2,3.535115935,-33.521559394066685,0.8227885824694143
20,5,4,31,LOCALSEARCH-HC,6510.9831,2.327,2,6231.7509,0.9571,0.2,0.731784722,-33.521559394066685,0.8227885824694143
20,5,4,31,LOCALSEARCH-BFSOPT,6510.9831,2.327,2,6231.7509,0.9571,0.2,2.538110464,-33.521559394066685,0.8227885824694143
20,5,4,32,GREEDY,4584.832,1.271,0.75,3453.8698,0.7533,0,0.40437237,0.0,0.0
20,5,4,32,LOCALSEARCH-LB,4584.832,1.271,0.75,3453.8698,0.7533,0,0.433092717,0.0,0.0
20,5,4,32,LOCALSEARCH-HC,4584.832,1.271,0.75,3453.8698,0.7533,0,0.429216889,0.0,0.0
20,5,4,32,LOCALSEARCH-BFSOPT,4584.832,1.271,0.75,3453.8698,0.7533,0,0.438773099,0.0,0.0
20,5,4,33,GREEDY,6535.3222,0.9689,0.5,4024.0155,0.6157,0,0.408629311,0.0,0.0
20,5,4,33,LOCALSEARCH-LB,5819.2159,0.9878,0.5,4211.9084,0.7238,0.2,1.03157516,-10.957475057618423,4.6692886744596365
20,5,4,33,LOCALSEARCH-HC,5819.2159,0.9878,0.5,4211.9084,0.7238,0.2,0.540715721,-10.957475057618423,4.6692886744596365
20,5,4,33,LOCALSEARCH-BFSOPT,5819.2159,1.0421,0.75,4815.6036,0.8275,0.2,0.911843828,-10.957475057618423,19.67159669240838
20,5,4,34,GREEDY,6584.4413,0.8747,0.75,3308.7256,0.5025,0,0.404228212,0.0,0.0
20,5,4,34,LOCALSEARCH-LB,5658.0298,0.8747,0.5,3293.7256,0.5821,0,0.727552719,-14.069705504094935,-0.453346750785257
20,5,4,34,LOCALSEARCH-HC,5658.0298,0.8747,0.5,3293.7256,0.5821,0,0.463526556,-14.069705504094935,-0.453346750785257
20,5,4,34,LOCALSEARCH-BFSOPT,5658.0298,0.9473,0.25,3699.3141,0.6538,0.4,0.671348138,-14.069705504094935,11.804801824605818
20,5,4,35,GREEDY,4238.8847,1.5838,1.5,3318.6498,0.7829,0,0.406790497,0.0,0.0
20,5,4,35,LOCALSEARCH-LB,4238.8847,1.5838,1.5,3318.6498,0.7829,0,0.461560959,0.0,0.0
20,5,4,35,LOCALSEARCH-HC,4238.8847,1.5838,1.5,3318.6498,0.7829,0,0.457758787,0.0,0.0
20,5,4,35,LOCALSEARCH-BFSOPT,4238.8847,1.5838,1.5,3318.6498,0.7829,0,0.467524818,0.0,0.0
20,5,4,36,GREEDY,5270.3626,1.473,1.25,3531.1029,0.67,0,0.40365399,0.0,0.0
20,5,4,36,LOCALSEARCH-LB,5250.3626,1.5077,1.25,3917.297,0.7461,0.2,0.475768178,-0.3794805313774805,10.936925684040535
20,5,4,36,LOCALSEARCH-HC,5250.3626,1.5077,1.25,3917.297,0.7461,0.2,0.475230697,-0.3794805313774805,10.936925684040535
20,5,4,36,LOCALSEARCH-BFSOPT,5250.3626,1.5077,1.25,3917.297,0.7461,0.2,0.481827544,-0.3794805313774805,10.936925684040535
20,5,4,37,GREEDY,6123.7049,0.9435,0.5,3422.6822,0.5589,0,0.403597968,0.0,0.0
20,5,4,37,LOCALSEARCH-LB,5584.1641,1.0475,0.5,4549.1582,0.8147,0,0.586753522,-8.810692363702891,32.91208281037601
20,5,4,37,LOCALSEARCH-HC,5584.1641,1.0475,0.5,4549.1582,0.8147,0,0.482438375,-8.810692363702891,32.91208281037601
20,5,4,37,LOCALSEARCH-BFSOPT,5584.1641,1.0221,0.75,4289.6526,0.7682,0,0.560670558,-8.810692363702891,25.33014604744782
20,5,4,38,GREEDY,6501.8598,2.061,1.75,4566.448,0.7023,0,0.410915171,0.0,0.0
20,5,4,38,LOCALSEARCH-LB,5157.3892,2.0666,2,4641.8992,0.9,0,0.888239808,-20.678246553393855,1.6522951755937987
20,5,4,38,LOCALSEARCH-HC,5157.3892,2.0666,2,4641.8992,0.9,0,0.626916418,-20.678246553393855,1.6522951755937987
20,5,4,38,LOCALSEARCH-BFSOPT,5157.3892,2.0666,2,4641.8992,0.9,0,0.714158051,-20.678246553393855,1.6522951755937987
20,5,4,39,GREEDY,6466.4989,1.223,1,4037.3421,0.6243,0,0.410837838,0.0,0.0
20,5,4,39,LOCALSEARCH-LB,6466.4989,1.223,1,4037.3421,0.6243,0,0.442013808,0.0,0.0
20,5,4,39,LOCALSEARCH-HC,6466.4989,1.223,1,4037.3421,0.6243,0,0.437779945,0.0,0.0
20,5,4,39,LOCALSEARCH-BFSOPT,6466.4989,1.223,1,4037.3421,0.6243,0,0.448424412,0.0,0.0
20,5,4,40,GREEDY,8855.6153,1.8775,1.5,6115.8861,0.6906,0,0.411307353,0.0,0.0
20,5,4,40,LOCALSEARCH-LB,7642.0867,1.9437,1.75,6848.5416,0.8962,0,2.960948435,-13.703492743186345,11.979547820552117
20,5,4,40,LOCALSEARCH-HC,7642.0867,1.9437,1.75,6848.5416,0.8962,0,0.675908491,-13.703492743186345,11.979547820552117
20,5,4,40,LOCALSEARCH-BFSOPT,7642.0867,1.9437,1.75,6848.5416,0.8962,0,0.888574053,-13.703492743186345,11.979547820552117
20,5,4,41,GREEDY,8337.553,1.423,0.75,5397.412,0.6474,0,0.408644152,0.0,0.0
20,5,4,41,LOCALSEARCH-LB,6165.3133,1.4355,1.25,5562.8986,0.9023,0,1.090448185,-26.05368385664235,3.066036092853393
20,5,4,41,LOCALSEARCH-HC,6165.3133,1.4355,1.25,5562.8986,0.9023,0,0.551753521,-26.05368385664235,3.066036092853393
20,5,4,41,LOCALSEARCH-BFSOPT,6165.3133,1.4355,1.25,5562.8986,0.9023,0,0.693955951,-26.05368385664235,3.066036092853393
20,5,4,42,GREEDY,6472.7143,1.5666,1.25,4039.0582,0.624,0,0.409420761,0.0,0.0
20,5,4,42,LOCALSEARCH-LB,5027.7659,1.5985,1,4389.6397,0.8731,0.4,1.656290412,-22.323685752667927,8.67978332176545
20,5,4,42,LOCALSEARCH-HC,5105.0938,1.5814,1.25,4210.2132,0.8247,0.2,0.716753316,-21.129010745924628,4.237497741428935
20,5,4,42,LOCALSEARCH-BFSOPT,5105.0938,1.5814,1.25,4210.2132,0.8247,0.2,1.23259183,-21.129010745924628,4.237497741428935
20,5,4,43,GREEDY,6587.6672,1.0024,0.5,4285.5612,0.6505,0,0.435322371,0.0,0.0
20,5,4,43,LOCALSEARCH-LB,5938.7948,1.0866,0.75,5212.297,0.8777,0,0.816612214,-9.84980540607759,21.62460776432266
20,5,4,43,LOCALSEARCH-HC,6166.2186,1.1082,1,5460.9879,0.8856,0,0.474474917,-6.397539329248444,27.42760271396894
20,5,4,43,LOCALSEARCH-BFSOPT,5938.7948,1.0866,0.75,5212.297,0.8777,0,0.670450176,-9.84980540607759,21.62460776432266
20,5,4,44,GREEDY,7037.0029,1.6774,1.25,4479.3824,0.6365,0,0.409637829,0.0,0.0
20,5,4,44,LOCALSEARCH-LB,7037.0029,1.6774,1.25,4479.3824,0.6365,0,0.470022876,0.0,0.0
20,5,4,44,LOCALSEARCH-HC,7037.0029,1.6774,1.25,4479.3824,0.6365,0,0.466748342,0.0,0.0
20,5,4,44,LOCALSEARCH-BFSOPT,7037.0029,1.6774,1.25,4479.3824,0.6365,0,0.477762316,0.0,0.0
20,5,4,45,GREEDY,5303.0629,1.5737,1.25,4938.6788,0.9313,0,0.407871893,0.0,0.0
20,5,4,45,LOCALSEARCH-LB,5142.2161,1.5747,1.25,4950.005,0.9626,0,0.537830727,-3.0330924417283502,0.22933663958871808
20,5,4,45,LOCALSEARCH-HC,5142.2161,1.5747,1.25,4950.005,0.9626,0,0.535663528,-3.0330924417283502,0.22933663958871808
20,5,4,45,LOCALSEARCH-BFSOPT,5142.2161,1.5747,1.25,4950.005,0.9626,0,0.545738241,-3.0330924417283502,0.22933663958871808
20,5,4,46,GREEDY,5139.889,0.7706,0.25,4220.8715,0.8212,0,0.406996152,0.0,0.0
20,5,4,46,LOCALSEARCH-LB,4872.7645,0.7865,0.5,4408.0118,0.9046,0,0.581019257,-5.197086940982576,4.433688635155086
20,5,4,46,LOCALSEARCH-HC,4872.7645,0.7865,0.5,4408.0118,0.9046,0,0.488205404,-5.197086940982576,4.433688635155086
20,5,4,46,LOCALSEARCH-BFSOPT,4872.7645,0.7865,0.5,4408.0118,0.9046,0,0.530864384,-5.197086940982576,4.433688635155086
20,5,4,47,GREEDY,10080.4818,1.5743,1.5,6351.3474,0.6301,0,0.413515263,0.0,0.0
20,5,4,47,LOCALSEARCH-LB,7054.2271,1.6017,1.5,6648.9542,0.9425,0,1.931553035,-30.020933126430524,4.685727000226763
20,5,4,47,LOCALSEARCH-HC,7054.2271,1.6017,1.5,6648.9542,0.9425,0,0.736712018,-30.020933126430524,4.685727000226763
20,5,4,47,LOCALSEARCH-BFSOPT,7054.2271,1.6017,1.5,6648.9542,0.9425,0,1.869843645,-30.020933126430524,4.685727000226763
20,5,4,48,GREEDY,8271.2346,1.9051,2.25,5030.3388,0.6082,0,0.410069854,0.0,0.0
20,5,4,48,LOCALSEARCH-LB,5643.0193,1.9155,2.25,5142.9363,0.9114,0,2.504364609,-31.775368818579995,2.2383681194594653
20,5,4,48,LOCALSEARCH-HC,5643.0193,1.9155,2.25,5142.9363,0.9114,0,0.539383121,-31.775368818579995,2.2383681194594653
20,5,4,48,LOCALSEARCH-BFSOPT,5643.0193,1.9155,2.25,5142.9363,0.9114,0,1.113302439,-31.775368818579995,2.2383681194594653
20,5,4,49,GREEDY,5729.1457,1.3332,1.25,3622.4258,0.6323,0,0.407302682,0.0,0.0
20,5,4,49,LOCALSEARCH-LB,5560.6638,1.415,1,4422.4296,0.7953,0.4,1.216014389,-2.940785744024624,22.084753261198625
20,5,4,49,LOCALSEARCH-HC,5560.6638,1.415,1,4422.4296,0.7953,0.4,0.62172063,-2.940785744024624,22.084753261198625
20,5,4,49,LOCALSEARCH-BFSOPT,5560.6638,1.415,1,4422.4296,0.7953,0.4,1.640306037,-2.940785744024624,22.084753261198625
20,5,4,50,GREEDY,5317.4133,1.7721,1.5,4275.1589,0.804,0,0.407423386,0.0,0.0
20,5,4,50,LOCALSEARCH-LB,4918.1412,1.7768,1.5,4326.9245,0.8798,0,0.498809764,-7.508765587207602,1.210846221411787
20,5,4,50,LOCALSEARCH-HC,4918.1412,1.7768,1.5,4326.9245,0.8798,0,0.498588423,-7.508765587207602,1.210846221411787
20,5,4,50,LOCALSEARCH-BFSOPT,4918.1412,1.7768,1.5,4326.9245,0.8798,0,0.536305376,-7.508765587207602,1.210846221411787
20,5,6,1,GREEDY,5975.4575,0.7698,0.5,2909.4784,0.4869,0,0.603825922,0.0,0.0
20,5,6,1,LOCALSEARCH-LB,5114.685,0.7817,0.5,3037.4879,0.5939,0,0.935471782,-14.405131322580738,4.399740517063131
20,5,6,1,LOCALSEARCH-HC,5114.685,0.7817,0.5,3037.4879,0.5939,0,0.703415278,-14.405131322580738,4.399740517063131
20,5,6,1,LOCALSEARCH-BFSOPT,5114.685,0.7871,0.5,3096.3911,0.6054,0,0.923937342,-14.405131322580738,6.424268349955781
20,5,6,2,GREEDY,5840.683,1.1148,0.8333,3221.8224,0.5516,0,0.601053592,0.0,0.0
20,5,6,2,LOCALSEARCH-LB,5420.2361,1.1148,0.6667,3211.8224,0.5926,0,1.104577784,-7.198591329130513,-0.3103833408073642
20,5,6,2,LOCALSEARCH-HC,5420.2361,1.1148,0.6667,3211.8224,0.5926,0,0.786512442,-7.198591329130513,-0.3103833408073642
20,5,6,2,LOCALSEARCH-BFSOPT,5420.2361,1.1148,0.6667,3211.8224,0.5926,0,0.9267375,-7.198591329130513,-0.3103833408073642
