nstations,ndeliveries,ndrones,seed,algorithm,completion_time,mean_schedule_time,mean_flight_time,mean_swap_time,mean_load_unload_time,mean_waiting_time,mean_delivery_time,mean_schedule_distance,mean_schedule_energy,mean_number_swaps,drone_utilization_time,drone_utilization,total_number_parcel_handover,mean_number_parcel_handover,execution_time
20,15,22,37,LOCALSEARCH-HC,4104.6158,1663.0071,1622.098,13.6364,27.2727,-0.0, 2439.0771,11354.6859,0.5419,0.2273,1663.0071,0.4052,0,0.0,20.979499248000025
20,15,22,37,LOCALSEARCH-BFSOPT,4104.6158,1686.8935,1645.9844,13.6364,27.2727,-0.0, 2474.1105,11521.8908,0.5441,0.2273,1686.8935,0.411,0,0.0,25.480441426999278
20,15,22,38,GREEDY,5026.7611,1919.0981,1856.3708,35.4545,27.2727,-0.0, 2814.6772,12994.5956,0.8693,0.5909,1919.0981,0.3818,0,0.0,19.739900763999913
20,15,22,38,LOCALSEARCH-LB,4966.7611,2341.1627,2073.3408,30.0,32.7273,205.0946, 2970.1469,14513.3857,0.8893,0.5,2136.0681,0.4301,3,0.2,47.845727517000114
20,15,22,38,LOCALSEARCH-HC,4966.7611,2341.1627,2073.3408,30.0,32.7273,205.0946, 2970.1469,14513.3857,0.8893,0.5,2136.0681,0.4301,3,0.2,26.81195690800007
20,15,22,38,LOCALSEARCH-BFSOPT,4966.7611,2324.9623,2021.4987,30.0,32.7273,240.7364, 2946.3863,14150.4906,0.8845,0.5,2084.2259,0.4196,3,0.2,47.6889011330004
20,15,22,39,GREEDY,6258.7508,2210.71,2145.2555,38.1818,27.2727,0.0, 3346.5152,15016.7882,0.8087,0.6364,2210.71,0.3532,0,0.0,19.69012710100003
20,15,22,39,LOCALSEARCH-LB,4946.2008,2457.4746,2278.1938,32.7273,30.9091,115.6445, 3490.5322,15947.3566,0.821,0.5455,2341.8302,0.4735,2,0.1333,88.22063941800025
20,15,22,39,LOCALSEARCH-HC,5089.4177,2605.395,2414.2383,35.4545,34.5455,121.1567, 3645.5799,16899.6683,0.8438,0.5909,2484.2383,0.4881,4,0.2667,33.81788811399997
20,15,22,39,LOCALSEARCH-BFSOPT,4946.2008,3012.2863,2647.1811,21.8182,43.6364,299.6507, 3872.6533,18530.2674,0.8551,0.3636,2712.6356,0.5484,9,0.6,207.97178856499977
20,15,22,40,GREEDY,6862.9239,2065.795,2000.3405,38.1818,27.2727,0.0, 3029.8327,14002.3832,0.8565,0.6364,2065.795,0.301,0,0.0,19.665598730000056
20,15,22,40,LOCALSEARCH-LB,4981.7626,2237.3672,2139.8757,32.7273,30.9091,33.8552, 3064.7705,14979.1296,0.8694,0.5455,2203.512,0.4423,2,0.1333,61.8431972379999
20,15,22,40,LOCALSEARCH-HC,5040.1899,2298.0306,2217.0069,35.4545,32.7273,12.8419, 3149.8483,15519.0483,0.8813,0.5909,2285.1887,0.4534,3,0.2,33.93357340300008
20,15,22,40,LOCALSEARCH-BFSOPT,4981.7626,2397.9825,2091.6256,30.0,34.5455,241.8114, 3098.9082,14641.3794,0.8649,0.5,2156.1711,0.4328,4,0.2667,68.12794674500037
20,15,22,41,GREEDY,4970.9319,1858.2682,1803.7227,27.2727,27.2727,0.0, 2778.8205,12626.0592,0.6899,0.4545,1858.2682,0.3738,0,0.0,19.48613139200006
20,15,22,41,LOCALSEARCH-LB,3397.1456,1953.7593,1904.6684,21.8182,27.2727,0.0, 2752.5451,13332.679,0.6993,0.3636,1953.7593,0.5751,0,0.0,57.91353067299997
20,15,22,41,LOCALSEARCH-HC,3397.1456,1953.7593,1904.6684,21.8182,27.2727,0.0, 2752.5451,13332.679,0.6993,0.3636,1953.7593,0.5751,0,0.0,26.26822904100004
20,15,22,41,LOCALSEARCH-BFSOPT,3397.1456,2055.0089,2007.7362,16.3636,30.9091,0.0, 2874.8353,14054.1535,0.7088,0.2727,2055.0089,0.6049,2,0.1333,56.31124615899989
20,15,22,42,GREEDY,3360.3223,1633.2608,1584.1699,21.8182,27.2727,-0.0, 2395.4492,11089.1896,0.6622,0.3636,1633.2608,0.486,0,0.0,19.480245601999968
20,15,22,42,LOCALSEARCH-LB,3340.3223,1669.7241,1584.1699,19.0909,29.0909,37.3723, 2394.1159,11089.1896,0.6622,0.3182,1632.3518,0.4887,1,0.0667,23.80580113699989
20,15,22,42,LOCALSEARCH-HC,3340.3223,1669.7241,1584.1699,19.0909,29.0909,37.3723, 2394.1159,11089.1896,0.6622,0.3182,1632.3518,0.4887,1,0.0667,21.58318928199992
20,15,22,42,LOCALSEARCH-BFSOPT,3340.3223,1669.7241,1618.9481,19.0909,29.0909,2.5941, 2394.1159,11332.637,0.6655,0.3182,1667.13,0.4991,1,0.0667,12.27003574399987
20,15,22,43,GREEDY,5460.096,1769.0029,1725.3665,16.3636,27.2727,-0.0, 2594.5376,12077.5658,0.6509,0.2727,1769.0029,0.324,0,0.0,19.340200922999998
20,15,22,43,LOCALSEARCH-LB,5377.5304,1972.3548,1858.0435,13.6364,29.0909,71.584, 2683.4075,13006.3046,0.6632,0.2273,1900.7708,0.3535,1,0.0667,30.29025878199991
20,15,22,43,LOCALSEARCH-HC,5377.5304,1972.3548,1858.0435,13.6364,29.0909,71.584, 2683.4075,13006.3046,0.6632,0.2273,1900.7708,0.3535,1,0.0667,22.140356697000016
20,15,22,43,LOCALSEARCH-BFSOPT,5377.5304,1939.9369,1786.8687,16.3636,29.0909,107.6136, 2845.2407,12508.0812,0.6566,0.2727,1832.3233,0.3407,1,0.0667,14.282829095000125
20,15,22,44,GREEDY,5130.1833,1838.3152,1775.5879,35.4545,27.2727,0.0, 2696.1956,12429.1155,0.8413,0.5909,1838.3152,0.3583,0,0.0,19.536487689999944
20,15,22,44,LOCALSEARCH-LB,4617.3661,2007.4392,1882.8126,32.7273,29.0909,62.8085, 2780.9587,13179.6882,0.8512,0.5455,1944.6308,0.4212,1,0.0667,35.881160678000015
20,15,22,44,LOCALSEARCH-HC,4617.3661,2007.4392,1882.8126,32.7273,29.0909,62.8085, 2780.9587,13179.6882,0.8512,0.5455,1944.6308,0.4212,1,0.0667,23.810119661999806
20,15,22,44,LOCALSEARCH-BFSOPT,4617.3661,2007.4392,1910.5492,32.7273,29.0909,35.0718, 2780.9587,13373.8447,0.8538,0.5455,1972.3674,0.4272,1,0.0667,25.25746023099964
20,15,22,45,GREEDY,5755.7546,1930.8624,1857.226,46.3636,27.2727,-0.0, 2908.7283,13000.582,0.9361,0.7727,1930.8624,0.3355,0,0.0,19.627085351999995
20,15,22,45,LOCALSEARCH-LB,5695.7546,2172.1653,2009.9307,38.1818,32.7273,91.3254, 2904.7283,14069.5152,0.9501,0.6364,2080.8398,0.3653,3,0.2,49.86580068600006
20,15,22,45,LOCALSEARCH-HC,5695.7546,2172.1653,2009.9307,38.1818,32.7273,91.3254, 2904.7283,14069.5152,0.9501,0.6364,2080.8398,0.3653,3,0.2,26.893237765000094
20,15,22,45,LOCALSEARCH-BFSOPT,5695.7546,2171.3429,1997.7042,38.1818,32.7273,102.7295, 3025.3617,13983.9297,0.949,0.6364,2068.6133,0.3632,3,0.2,42.427209356000276
20,15,22,46,GREEDY,5290.9103,1793.6654,1747.3018,19.0909,27.2727,-0.0, 2690.2629,12231.1124,0.5699,0.3182,1793.6654,0.339,0,0.0,19.429835299000047
20,15,22,46,LOCALSEARCH-LB,3600.6285,2050.2385,1946.9612,10.9091,30.9091,61.4591, 2617.4541,13628.7286,0.5884,0.1818,1988.7794,0.5523,2,0.1333,53.441320411000106
20,15,22,46,LOCALSEARCH-HC,4479.4009,1834.8944,1791.2581,16.3636,27.2727,0.0, 2750.7322,12538.8066,0.574,0.2727,1834.8944,0.4096,0,0.0,24.39660906800009
20,15,22,46,LOCALSEARCH-BFSOPT,3600.6285,2196.3428,1997.8866,8.1818,32.7273,157.5471, 2706.0228,13985.2064,0.5931,0.1364,2038.7957,0.5662,3,0.2,69.63884268099991
20,15,22,47,GREEDY,5730.584,1872.1647,1814.892,30.0,27.2727,0.0, 2745.8416,12704.2439,0.7027,0.5,1872.1647,0.3267,0,0.0,19.39791616299999
20,15,22,47,LOCALSEARCH-LB,4268.5692,2223.092,1895.176,24.5455,32.7273,270.6433, 2917.7055,13266.2321,0.7101,0.4091,1952.4487,0.4574,3,0.2,48.14140555799986
20,15,22,47,LOCALSEARCH-HC,4268.5692,2223.092,1895.176,24.5455,32.7273,270.6433, 2917.7055,13266.2321,0.7101,0.4091,1952.4487,0.4574,3,0.2,25.837879150999925
20,15,22,47,LOCALSEARCH-BFSOPT,4268.5692,2236.8353,2003.691,21.8182,32.7273,178.5988, 2765.9984,14025.8373,0.7202,0.3636,2058.2365,0.4822,3,0.2,139.09642690499913
20,15,22,48,GREEDY,5616.9542,1873.2568,1805.075,40.9091,27.2727,0.0, 2747.4434,12635.5251,0.8596,0.6818,1873.2568,0.3335,0,0.0,19.57683870599999
20,15,22,48,LOCALSEARCH-LB,4951.8438,2236.8173,2012.7294,40.9091,30.9091,152.2697, 3009.5316,14089.1059,0.8787,0.6818,2084.5476,0.421,2,0.1333,49.62218498900029
20,15,22,48,LOCALSEARCH-HC,4951.8438,2236.8173,2012.7294,40.9091,30.9091,152.2697, 3009.5316,14089.1059,0.8787,0.6818,2084.5476,0.421,2,0.1333,26.935539997999967
20,15,22,48,LOCALSEARCH-BFSOPT,4951.8438,2321.3763,2068.0139,38.1818,30.9091,184.2715, 3133.5515,14476.0971,0.8838,0.6364,2137.1048,0.4316,2,0.1333,40.84407919299974
20,15,22,49,GREEDY,5633.5371,1672.9996,1612.9996,32.7273,27.2727,0.0, 2453.7328,11290.9974,0.824,0.5455,1672.9996,0.297,0,0.0,19.408861290999994
20,15,22,49,LOCALSEARCH-LB,4089.2885,1887.979,1745.1238,32.7273,30.9091,79.2189, 2584.3833,12215.8664,0.8362,0.5455,1808.7601,0.4423,2,0.1333,33.880565541000124
20,15,22,49,LOCALSEARCH-HC,4089.2885,1887.979,1745.1238,32.7273,30.9091,79.2189, 2584.3833,12215.8664,0.8362,0.5455,1808.7601,0.4423,2,0.1333,25.429104209999878
20,15,22,49,LOCALSEARCH-BFSOPT,4089.2885,2482.4279,2233.5495,30.0,40.0,178.8783, 2878.8592,15634.8468,0.8864,0.5,2303.5495,0.5633,6,0.4,221.91480372099977
20,15,22,50,GREEDY,5633.0247,1883.6329,1823.6329,32.7273,27.2727,0.0, 2762.6616,12765.4303,0.8049,0.5455,1883.6329,0.3344,0,0.0,19.533518846999982
20,15,22,50,LOCALSEARCH-LB,4014.0122,2126.343,1956.8556,27.2727,32.7273,109.4874, 2850.2688,13697.9895,0.8282,0.4545,2016.8556,0.5025,3,0.2,48.08834794800032
20,15,22,50,LOCALSEARCH-HC,4014.0122,2126.343,1956.8556,27.2727,32.7273,109.4874, 2850.2688,13697.9895,0.8282,0.4545,2016.8556,0.5025,3,0.2,28.80550049600015
20,15,22,50,LOCALSEARCH-BFSOPT,4014.0122,2176.16,2013.5094,24.5455,32.7273,105.3779, 2831.8607,14094.5656,0.8224,0.4091,2070.7821,0.5159,3,0.2,54.50657033100015
20,15,24,1,GREEDY,5308.9802,1543.543,1493.543,25.0,25.0,0.0, 2576.5417,10454.8012,0.5906,0.4167,1543.543,0.2907,0,0.0,21.246305069
20,15,24,1,LOCALSEARCH-LB,4633.3789,1611.2766,1561.2766,25.0,25.0,0.0, 2787.2191,10928.936,0.5969,0.4167,1611.2766,0.3478,0,0.0,36.528271133000004
20,15,24,1,LOCALSEARCH-HC,4633.3789,1611.2766,1561.2766,25.0,25.0,0.0, 2787.2191,10928.936,0.5969,0.4167,1611.2766,0.3478,0,0.0,25.446488001
20,15,24,1,LOCALSEARCH-BFSOPT,4633.3789,1781.7933,1727.6266,27.5,26.6667,0.0, 2850.8693,12093.3865,0.628,0.4583,1781.7933,0.3846,0,0.0,72.48026357299999
20,15,24,2,GREEDY,6311.4968,1981.3351,1923.8351,32.5,25.0,0.0, 3333.2793,13466.8456,0.7353,0.5417,1981.3351,0.3139,0,0.0,21.668162730000002
20,15,24,2,LOCALSEARCH-LB,5135.447,2236.4199,2099.9512,27.5,28.3333,80.6354, 3507.0584,14699.6581,0.7516,0.4583,2155.7845,0.4198,2,0.1333,72.572094605
20,15,24,2,LOCALSEARCH-HC,5135.447,2292.1781,2155.7093,27.5,28.3333,80.6354, 3596.2714,15089.965,0.7567,0.4583,2211.5426,0.4306,2,0.1333,34.090435274
20,15,24,2,LOCALSEARCH-BFSOPT,5295.5541,2450.9587,2220.159,30.0,31.6667,169.1331, 3941.5162,15541.1129,0.7771,0.5,2281.8257,0.4309,4,0.2667,166.75357808500002
20,15,24,3,GREEDY,4630.6469,1411.1538,1366.1538,20.0,25.0,0.0, 2257.8461,9563.0765,0.666,0.3333,1411.1538,0.3047,0,0.0,21.173724323000002
20,15,24,3,LOCALSEARCH-LB,4550.6469,1801.9634,1446.8468,17.5,31.6667,305.9499, 2639.8258,10127.9275,0.6734,0.2917,1496.0135,0.3287,4,0.2667,48.533132765999994
20,15,24,3,LOCALSEARCH-HC,4550.6469,1801.9634,1446.8468,17.5,31.6667,305.9499, 2639.8258,10127.9275,0.6734,0.2917,1496.0135,0.3287,4,0.2667,27.900741535
20,15,24,3,LOCALSEARCH-BFSOPT,4550.6469,1758.4058,1562.6129,15.0,31.6667,149.1262, 2441.7383,10938.2901,0.6841,0.25,1609.2795,0.3536,4,0.2667,111.83094953
20,15,24,4,GREEDY,3640.1335,1457.6971,1407.6971,25.0,25.0,0.0, 2332.3154,9853.88,0.6314,0.4167,1457.6971,0.4005,0,0.0,21.361395709000007
20,15,24,4,LOCALSEARCH-LB,3283.9707,1455.1971,1407.6971,22.5,25.0,0.0, 2328.3154,9853.88,0.6314,0.375,1455.1971,0.4431,0,0.0,35.510911342000014
20,15,24,4,LOCALSEARCH-HC,3283.9707,1455.1971,1407.6971,22.5,25.0,0.0, 2328.3154,9853.88,0.6314,0.375,1455.1971,0.4431,0,0.0,24.026527290999994
20,15,24,4,LOCALSEARCH-BFSOPT,3283.9707,1455.1971,1407.6971,22.5,25.0,0.0, 2328.3154,9853.88,0.6314,0.375,1455.1971,0.4431,0,0.0,38.48619308100001
20,15,24,5,GREEDY,3637.1817,1475.5608,1428.0608,22.5,25.0,-0.0, 2360.8973,9996.4257,0.6231,0.375,1475.5608,0.4057,0,0.0,21.318221091000012
20,15,24,5,LOCALSEARCH-LB,3597.1817,1668.6065,1502.032,17.5,28.3333,120.7411, 2358.2306,10514.2242,0.6299,0.2917,1547.8654,0.4303,2,0.1333,35.39715761800002
20,15,24,5,LOCALSEARCH-HC,3597.1817,1668.6065,1502.032,17.5,28.3333,120.7411, 2358.2306,10514.2242,0.6299,0.2917,1547.8654,0.4303,2,0.1333,25.336454130999996
20,15,24,5,LOCALSEARCH-BFSOPT,3597.1817,1668.6065,1608.6573,17.5,28.3333,14.1158, 2358.2306,11260.6012,0.6398,0.2917,1654.4906,0.4599,2,0.1333,46.40182301799996
20,15,24,6,GREEDY,6043.608,1808.4126,1750.9126,32.5,25.0,0.0, 3053.4836,12256.3882,0.769,0.5417,1808.4126,0.2992,0,0.0,21.54102630700001
20,15,24,6,LOCALSEARCH-LB,5239.4762,2303.9726,2101.8317,25.0,30.0,147.1408, 3155.4423,14712.822,0.8014,0.4167,2156.8317,0.4117,3,0.2,78.21615841099998
20,15,24,6,LOCALSEARCH-HC,5239.4762,2303.9726,2101.8317,25.0,30.0,147.1408, 3155.4423,14712.822,0.8014,0.4167,2156.8317,0.4117,3,0.2,34.688965980000006
20,15,24,6,LOCALSEARCH-BFSOPT,5239.4762,2298.413,2085.2812,27.5,30.0,155.6318, 3314.1103,14596.9685,0.7999,0.4583,2142.7812,0.409,3,0.2,275.116911305
20,15,24,7,GREEDY,4366.4427,1622.6731,1572.6731,25.0,25.0,0.0, 2596.277,11008.712,0.628,0.4167,1622.6731,0.3716,0,0.0,21.23778953300001
20,15,24,7,LOCALSEARCH-LB,4306.4427,2169.3356,1917.3437,15.0,33.3333,203.6585, 2699.2477,13421.4061,0.6598,0.25,1965.6771,0.4565,5,0.3333,69.578576887
20,15,24,7,LOCALSEARCH-HC,4306.4427,2169.3356,1917.3437,15.0,33.3333,203.6585, 2699.2477,13421.4061,0.6598,0.25,1965.6771,0.4565,5,0.3333,32.61470654599998
20,15,24,7,LOCALSEARCH-BFSOPT,4306.4427,1897.6711,1722.5427,20.0,31.6667,123.4618, 2697.6085,12057.7987,0.6418,0.3333,1774.2093,0.412,4,0.2667,155.08025335000002
20,15,24,8,GREEDY,5898.2869,1767.6514,1717.6514,25.0,25.0,0.0, 2828.2423,12023.56,0.7519,0.4167,1767.6514,0.2997,0,0.0,21.380540010999994
20,15,24,8,LOCALSEARCH-LB,4530.5033,1988.9217,1824.4437,27.5,26.6667,110.3113, 2952.4926,12771.106,0.7618,0.4583,1878.6104,0.4147,1,0.0667,51.53798970600002
20,15,24,8,LOCALSEARCH-HC,4530.5033,1996.1948,1827.5501,30.0,28.3333,110.3113, 2964.1295,12792.8506,0.7748,0.5,1885.8834,0.4163,2,0.1333,29.003610261999995
20,15,24,8,LOCALSEARCH-BFSOPT,4510.5033,2152.5162,1997.4207,20.0,28.3333,106.7622, 2946.7892,13981.9447,0.7778,0.3333,2045.754,0.4536,2,0.1333,117.927845037
20,15,24,9,GREEDY,4708.2512,1522.8829,1470.3829,27.5,25.0,-0.0, 2538.8455,10292.6804,0.6438,0.4583,1522.8829,0.3234,0,0.0,21.41261072399999
20,15,24,9,LOCALSEARCH-LB,3795.3775,1660.8253,1564.5145,22.5,26.6667,47.1442, 2601.3606,10951.6012,0.6525,0.375,1613.6811,0.4252,1,0.0667,44.12757743100002
20,15,24,9,LOCALSEARCH-HC,3795.3775,1660.8253,1564.5145,22.5,26.6667,47.1442, 2601.3606,10951.6012,0.6525,0.375,1613.6811,0.4252,1,0.0667,28.210464248000022
20,15,24,9,LOCALSEARCH-BFSOPT,3795.3775,1758.979,1641.3878,20.0,30.0,67.5912, 2602.694,11489.7146,0.6596,0.3333,1691.3878,0.4456,3,0.2,72.30137611700002
20,15,24,10,GREEDY,5449.8679,1786.6676,1716.6676,45.0,25.0,-0.0, 2858.6681,12016.673,0.9145,0.75,1786.6676,0.3278,0,0.0,21.761928622
20,15,24,10,LOCALSEARCH-LB,4482.3839,1907.7196,1801.824,40.0,28.3333,37.5622, 2856.0015,12612.7681,0.9224,0.6667,1870.1573,0.4172,2,0.1333,57.09398553599999
20,15,24,10,LOCALSEARCH-HC,4482.3839,1907.7196,1801.824,40.0,28.3333,37.5622, 2856.0015,12612.7681,0.9224,0.6667,1870.1573,0.4172,2,0.1333,30.906916747000025
20,15,24,10,LOCALSEARCH-BFSOPT,4482.3839,2332.1578,2072.6121,37.5,35.0,187.0456, 3198.9281,14508.285,0.9474,0.625,2145.1121,0.4786,6,0.4,265.80357521199994
20,15,24,11,GREEDY,3842.0934,1443.8434,1388.8434,30.0,25.0,-0.0, 2310.1495,9721.9039,0.7063,0.5,1443.8434,0.3758,0,0.0,21.29538284199998
20,15,24,11,LOCALSEARCH-LB,3690.3864,1734.244,1606.0124,25.0,31.6667,71.5649, 2464.9238,11242.0866,0.7498,0.4167,1662.679,0.4505,4,0.2667,57.48092785100005
20,15,24,11,LOCALSEARCH-HC,3690.3864,1734.244,1606.0124,25.0,31.6667,71.5649, 2464.9238,11242.0866,0.7498,0.4167,1662.679,0.4505,4,0.2667,30.087782275999984
20,15,24,11,LOCALSEARCH-BFSOPT,3729.8451,1727.0023,1497.55,25.0,31.6667,172.7856, 2428.715,10482.85,0.7354,0.4167,1554.2167,0.4167,4,0.2667,95.8174772970001
20,15,24,12,GREEDY,5535.5476,1604.5678,1547.0678,32.5,25.0,-0.0, 2678.7276,10829.4745,0.6898,0.5417,1604.5678,0.2899,0,0.0,21.55366175599997
20,15,24,12,LOCALSEARCH-LB,4777.7443,2035.3107,1884.7237,27.5,28.3333,94.7537, 2678.0178,13193.0658,0.7209,0.4583,1940.557,0.4062,2,0.1333,59.58640798399995
20,15,24,12,LOCALSEARCH-HC,4777.7443,2193.3615,2006.7948,27.5,28.3333,130.7334, 2972.8336,14047.5635,0.7322,0.4583,2062.6281,0.4317,2,0.1333,34.84201988699999
20,15,24,12,LOCALSEARCH-BFSOPT,4777.7443,2078.0277,1887.003,27.5,28.3333,135.1913, 2746.3649,13209.0212,0.7212,0.4583,1942.8364,0.4066,2,0.1333,227.3266425180002
20,15,24,13,GREEDY,5396.5477,1947.5507,1890.0507,32.5,25.0,-0.0, 3169.5136,13230.3552,0.7652,0.5417,1947.5507,0.3609,0,0.0,21.600440144999993
20,15,24,13,LOCALSEARCH-LB,4081.947,2319.8333,2179.787,25.0,31.6667,83.3797, 3329.0545,15258.5089,0.7921,0.4167,2236.4537,0.5479,4,0.2667,118.56048383300003
20,15,24,13,LOCALSEARCH-HC,4081.947,2335.7568,2189.8772,27.5,33.3333,85.0463, 3353.0089,15329.1402,0.7945,0.4583,2250.7105,0.5514,5,0.3333,46.797572574000014
20,15,24,13,LOCALSEARCH-BFSOPT,4081.947,2769.7976,2541.8908,22.5,36.6667,168.7402, 3264.6639,17793.2353,0.8269,0.375,2601.0574,0.6372,7,0.4667,299.768393092
20,15,24,14,GREEDY,3965.3996,1762.173,1704.673,32.5,25.0,-0.0, 2819.4768,11932.7109,0.8191,0.5417,1762.173,0.4444,0,0.0,21.55549437999997
20,15,24,14,LOCALSEARCH-LB,3698.867,1885.3872,1820.9449,27.5,31.6667,5.2756, 2832.1261,12746.6144,0.83,0.4583,1880.1116,0.5083,4,0.2667,48.4718136329999
20,15,24,14,LOCALSEARCH-HC,3698.867,1885.3872,1820.9449,27.5,31.6667,5.2756, 2832.1261,12746.6144,0.83,0.4583,1880.1116,0.5083,4,0.2667,28.427806087999954
20,15,24,14,LOCALSEARCH-BFSOPT,3698.867,1980.6798,1847.6918,27.5,30.0,75.488, 2875.216,12933.8426,0.84,0.4583,1905.1918,0.5151,3,0.2,84.52368935100003
20,15,24,15,GREEDY,4662.2878,1442.0767,1394.5767,22.5,25.0,-0.0, 2367.9068,9762.0371,0.5959,0.375,1442.0767,0.3093,0,0.0,21.15357667699999
20,15,24,15,LOCALSEARCH-LB,4582.2878,1832.5226,1589.1542,15.0,35.0,193.3684, 2669.4012,11124.0794,0.6297,0.25,1639.1542,0.3577,6,0.4,62.09663055500005
20,15,24,15,LOCALSEARCH-HC,4582.2878,1832.5226,1589.1542,15.0,35.0,193.3684, 2669.4012,11124.0794,0.6297,0.25,1639.1542,0.3577,6,0.4,30.871717741999987
20,15,24,15,LOCALSEARCH-BFSOPT,4582.2878,1774.5266,1541.0892,17.5,31.6667,184.2708, 2463.6706,10787.6242,0.6094,0.2917,1590.2558,0.347,4,0.2667,188.06657886400012
20,15,24,16,GREEDY,5832.811,1674.322,1631.822,17.5,25.0,0.0, 2678.9153,11422.7543,0.5862,0.2917,1674.322,0.2871,0,0.0,21.267368303000012
20,15,24,16,LOCALSEARCH-LB,4653.1466,1683.9737,1641.4737,17.5,25.0,0.0, 2694.3578,11490.3156,0.5871,0.2917,1683.9737,0.3619,0,0.0,35.61377712600006
20,15,24,16,LOCALSEARCH-HC,4653.1466,1683.9737,1641.4737,17.5,25.0,0.0, 2694.3578,11490.3156,0.5871,0.2917,1683.9737,0.3619,0,0.0,23.914694972000007
20,15,24,16,LOCALSEARCH-BFSOPT,4653.1466,1870.2696,1826.1029,17.5,26.6667,-0.0, 2752.0211,12782.7206,0.6082,0.2917,1870.2696,0.4019,0,0.0,71.1061380899996
20,15,24,17,GREEDY,4914.1637,1681.3705,1623.8705,32.5,25.0,0.0, 2801.7155,11367.0932,0.7602,0.5417,1681.3705,0.3421,0,0.0,21.42429445299996
20,15,24,17,LOCALSEARCH-LB,4183.5295,1944.2032,1757.8768,30.0,26.6667,129.6597, 2851.1092,12305.1374,0.7725,0.5,1814.5434,0.4337,1,0.0667,54.656524042
20,15,24,17,LOCALSEARCH-HC,4183.5295,1944.2032,1757.8768,30.0,26.6667,129.6597, 2851.1092,12305.1374,0.7725,0.5,1814.5434,0.4337,1,0.0667,29.384906328000056
20,15,24,17,LOCALSEARCH-BFSOPT,4183.5295,2057.7105,1836.9352,27.5,28.3333,164.9419, 2849.7759,12858.5466,0.7798,0.4583,1892.7686,0.4524,2,0.1333,65.73811591799995
20,15,24,18,GREEDY,4108.1539,1474.5797,1429.5797,20.0,25.0,-0.0, 2359.3275,10007.0577,0.6077,0.3333,1474.5797,0.3589,0,0.0,21.353879094000035
20,15,24,18,LOCALSEARCH-LB,4088.1539,1583.1359,1493.9491,17.5,26.6667,45.0202, 2357.9941,10457.6436,0.6137,0.2917,1538.1158,0.3762,1,0.0667,29.183792111000002
20,15,24,18,LOCALSEARCH-HC,4088.1539,1583.1359,1493.9491,17.5,26.6667,45.0202, 2357.9941,10457.6436,0.6137,0.2917,1538.1158,0.3762,1,0.0667,24.086789055000054
20,15,24,18,LOCALSEARCH-BFSOPT,4088.1539,1583.1359,1481.8633,17.5,26.6667,57.1059, 2357.9941,10373.0434,0.6126,0.2917,1526.03,0.3733,1,0.0667,33.8657930710001
20,15,24,19,GREEDY,3647.1676,1042.845,1010.345,7.5,25.0,0.0, 1668.552,7072.4151,0.407,0.125,1042.845,0.2859,0,0.0,20.937939384000003
20,15,24,19,LOCALSEARCH-LB,3647.1676,1042.845,1010.345,7.5,25.0,0.0, 1668.552,7072.4151,0.407,0.125,1042.845,0.2859,0,0.0,21.517536548999942
20,15,24,19,LOCALSEARCH-HC,3647.1676,1042.845,1010.345,7.5,25.0,0.0, 1668.552,7072.4151,0.407,0.125,1042.845,0.2859,0,0.0,21.773881370000026
20,15,24,19,LOCALSEARCH-BFSOPT,3647.1676,1042.845,1010.345,7.5,25.0,0.0, 1668.552,7072.4151,0.407,0.125,1042.845,0.2859,0,0.0,21.185133805000078
20,15,24,20,GREEDY,6218.7182,1845.7737,1785.7737,35.0,25.0,0.0, 3004.2898,12500.4158,0.7557,0.5833,1845.7737,0.2968,0,0.0,21.352476776999993
20,15,24,20,LOCALSEARCH-LB,4690.7674,2023.1699,1848.4232,35.0,26.6667,113.08, 3336.2495,12938.9625,0.7619,0.5833,1910.0899,0.4072,1,0.0667,72.36812573199984
20,15,24,20,LOCALSEARCH-HC,4690.7674,2023.1699,1848.4232,35.0,26.6667,113.08, 3336.2495,12938.9625,0.7619,0.5833,1910.0899,0.4072,1,0.0667,33.65488676099994
20,15,24,20,LOCALSEARCH-BFSOPT,4702.2405,2654.2054,2267.4743,25.0,36.6667,325.0644, 3285.2157,15872.3201,0.8004,0.4167,2329.141,0.4953,7,0.4667,571.3656223560001
20,15,24,21,GREEDY,6641.142,2210.3306,2127.8306,57.5,25.0,-0.0, 3587.418,14894.814,1.056,0.9583,2210.3306,0.3328,0,0.0,21.958016334999968
20,15,24,21,LOCALSEARCH-LB,6298.7123,3015.9072,2629.7664,47.5,31.6667,306.9742, 3826.4737,18408.3645,1.1024,0.7917,2708.933,0.4301,4,0.2667,145.2673521449999
20,15,24,21,LOCALSEARCH-HC,6344.8766,2926.9605,2670.7907,52.5,31.6667,172.0031, 4213.6781,18695.5347,1.1062,0.875,2754.9573,0.4342,4,0.2667,55.40173354299998
20,15,24,21,LOCALSEARCH-BFSOPT,6298.7123,3519.3667,2590.4265,42.5,38.3333,848.1069, 4031.5013,18132.9857,1.0988,0.7083,2671.2599,0.4241,8,0.5333,329.65525630599996
20,15,24,22,GREEDY,5629.26,1763.1062,1710.6062,27.5,25.0,-0.0, 2820.97,11974.2436,0.7079,0.4583,1763.1062,0.3132,0,0.0,21.282167490000006
